TimeStamp,IntSolIrr,SMA-h-On,TmpMdul K,A.Ms.Amp,A.Ms.Vol,A.Ms.Watt,A1.Ms.Amp,B.Ms.Amp,B.Ms.Vol,B.Ms.Watt,B1.Ms.Amp,E-Total,GridMs.A.phsA,GridMs.A.phsB,GridMs.A.phsC,GridMs.Hz,GridMs.PhV.phsA,GridMs.PhV.phsB,GridMs.PhV.phsC,GridMs.TotPF,GridMs.TotVA,GridMs.TotVAr,GridMs.VA.phsA,GridMs.VA.phsB,GridMs.VA.phsC,GridMs.VAr.phsA,GridMs.VAr.phsB,GridMs.VAr.phsC,GridMs.W.phsA,GridMs.W.phsB,GridMs.W.phsC,Mode,Mt.TotOpTmh,Mt.TotTmh
2017-01-20 14:30,374.03,5983.98,296.63,9.62,654.49,6297.77,9.61,6.38,641.43,4097.0,6.39,27849.38,13.95,14.07,13.92,49.98,244.85,238.41,243.41,1.0,10169.63,-4.47,3417.53,3362.27,3389.83,-2.93,-0.27,-1.27,3416.2,3364.13,3388.9,1: Mpp,3153.84,3439.78
2017-01-20 14:45,475.52,5984.23,299.58,12.34,649.01,8003.52,12.35,8.2,634.53,5199.69,8.2,27852.61,17.61,17.72,17.59,50.03,246.73,242.11,244.27,1.0,12940.86,-4.07,4348.97,4294.79,4297.1,-2.69,-0.62,-0.76,4348.52,4295.21,4297.93,1: Mpp,3154.09,3440.04
2017-01-20 15:00,525.9,5984.48,302.1,13.97,640.38,8941.57,13.97,9.24,629.81,5818.2,9.24,27856.26,19.51,19.65,19.6,50.01,247.81,245.25,245.6,1.0,14466.9,-4.27,4835.6,4818.77,4812.53,-1.93,-1.33,-1.0,4835.73,4819.17,4813.33,1: Mpp,3154.35,3440.29
2017-01-20 15:15,369.97,5984.73,300.71,9.85,645.4,6352.43,9.86,6.53,632.27,4125.97,6.53,27858.86,13.88,13.92,13.74,50.04,249.14,241.99,247.24,1.0,10200.5,-4.93,3434.73,3369.73,3396.03,-3.4,-0.27,-1.27,3458.67,3397.43,3420.0,1: Mpp,3154.6,3440.54
2017-01-20 15:30,252.5,5984.97,295.91,6.78,651.46,4430.59,6.78,4.5,639.51,2884.52,4.5,27860.59,9.72,9.78,9.78,49.96,245.96,243.02,245.64,1.0,7170.79,-5.79,2392.55,2375.72,2402.52,-1.86,-0.83,-3.1,2393.0,2376.1,2402.59,1: Mpp,3154.84,3440.78
2017-01-20 15:45,163.25,5985.22,292.34,4.27,649.85,2779.83,4.27,2.84,638.31,1813.21,2.84,27861.75,6.13,6.17,6.16,49.96,244.66,242.85,244.94,1.0,4505.31,-10.07,1498.79,1497.1,1509.41,-2.9,-2.69,-4.48,1499.07,1497.1,1509.41,1: Mpp,3155.1,3441.04
2017-01-20 16:00,219.0,5985.47,292.76,6.03,661.38,3986.03,6.03,4.02,645.87,2593.59,4.02,27863.34,8.76,8.83,8.83,49.96,244.61,242.88,244.96,1.0,6447.0,-6.97,2141.79,2143.24,2161.97,-1.52,-1.79,-3.66,2142.07,2143.52,2162.31,1: Mpp,3155.34,3441.28
2017-01-20 16:15,204.38,5985.72,294.24,5.96,660.45,3934.83,5.95,3.91,645.27,2524.07,3.91,27864.93,8.61,8.68,8.68,49.99,243.99,242.22,244.33,1.0,6321.0,-5.33,2099.9,2100.87,2120.23,-0.93,-1.2,-3.2,2099.5,2101.4,2120.5,1: Mpp,3155.6,3441.54
2017-01-20 16:30,149.93,5985.97,292.95,4.54,653.61,2967.07,4.55,2.96,649.8,1921.93,2.96,27866.14,6.57,6.62,6.61,49.96,242.31,240.8,243.04,1.0,4788.1,-7.93,1590.55,1592.52,1605.03,-1.93,-2.21,-3.79,1590.76,1592.59,1605.17,1: Mpp,3155.85,3441.79
2017-01-20 16:45,104.53,5986.22,291.39,3.14,652.85,2051.03,3.14,2.06,647.06,1335.03,2.06,27866.96,4.57,4.59,4.58,50.02,242.43,240.93,243.33,1.0,3323.24,-13.24,1105.76,1104.66,1112.83,-4.07,-3.86,-5.31,1105.9,1104.97,1113.1,1: Mpp,3156.09,3442.03
2017-01-20 17:00,74.66,5986.46,290.22,2.39,646.39,1554.97,2.39,1.55,632.37,985.37,1.55,27867.61,3.44,3.46,3.44,49.98,241.78,240.42,242.79,1.0,2496.47,-21.47,832.2,830.2,834.07,-7.27,-6.8,-7.4,832.27,830.33,834.07,1: Mpp,3156.35,3442.29
2017-01-20 17:15,45.6,5986.71,288.3,1.55,626.25,965.4,1.55,0.99,631.07,628.57,0.99,27868.01,2.18,2.19,2.16,50.01,243.36,241.99,244.53,1.0,1587.47,-36.07,530.1,529.3,528.07,-12.47,-12.2,-11.4,530.1,529.3,528.07,1: Mpp,3156.6,3442.54
2017-01-20 17:30,27.86,5986.96,287.46,0.98,592.4,585.93,0.98,0.64,610.5,393.55,0.64,27868.25,1.33,1.35,1.31,49.96,243.33,241.88,244.73,1.0,966.34,-45.93,322.83,324.76,318.76,-16.41,-16.83,-12.69,322.62,324.48,318.76,1: Mpp,3156.85,3442.79
2017-01-20 17:45,6.85,5987.09,286.26,0.25,554.53,138.85,0.25,0.16,536.86,86.0,0.16,27868.3,0.3,0.29,0.28,48.52,232.58,231.87,233.62,0.79,208.0,-73.41,71.7,69.11,67.19,-27.78,-24.15,-21.48,65.11,63.93,63.04,1: Mpp,3157.06,3443.03
2017-01-20 18:00,0.1,5987.33,285.65,0.03,521.5,14.53,0.03,0.02,508.46,8.67,0.02,27868.31,0.04,0.04,0.04,50.01,237.85,238.54,238.78,0.11,28.27,-25.53,10.33,9.07,8.87,-9.47,-8.13,-7.93,3.87,3.8,3.8,7: Warten,3157.13,3443.28
2017-01-16 07:30,1.59,5882.11,280.87,0.07,582.49,37.63,0.07,0.05,557.73,21.7,0.05,27405.01,0.06,0.06,0.06,50.01,241.65,239.86,242.65,0.3,44.96,-19.33,15.41,14.89,14.67,-7.04,-6.37,-5.93,13.7,13.48,13.48,1: Mpp,3105.33,3390.53
2017-01-16 07:45,12.03,5882.35,281.51,0.54,584.75,318.1,0.54,0.35,573.1,200.23,0.35,27405.13,0.69,0.69,0.66,49.93,242.28,240.29,243.33,0.99,490.19,-54.45,165.58,164.1,160.52,-20.65,-18.84,-14.9,164.81,163.55,160.58,1: Mpp,3105.59,3390.78
2017-01-16 08:00,23.37,5882.6,283.06,0.96,609.88,582.93,0.96,0.61,609.79,371.33,0.61,27405.37,1.29,1.31,1.27,49.93,242.42,240.38,243.35,1.0,932.83,-34.47,310.8,314.23,307.8,-11.47,-13.93,-9.13,310.87,314.37,307.87,1: Mpp,3105.84,3391.04
2017-01-16 08:15,36.53,5882.85,284.17,1.22,621.3,754.6,1.22,0.79,617.77,483.97,0.79,27405.66,1.67,1.69,1.65,49.98,242.78,240.68,243.68,1.0,1213.0,-28.8,403.93,406.6,402.47,-9.53,-10.87,-8.4,404.0,406.6,402.47,1: Mpp,3106.08,3391.28
2017-01-16 08:30,48.57,5883.1,284.77,1.48,627.77,930.6,1.48,0.96,615.17,584.07,0.96,27406.04,2.05,2.07,2.04,49.99,241.3,239.3,242.29,1.0,1482.83,-24.53,493.97,495.43,493.43,-7.87,-8.73,-7.87,493.9,495.5,493.37,1: Mpp,3106.34,3391.54
2017-01-16 08:45,67.5,5883.34,285.56,2.05,640.71,1310.5,2.05,1.33,633.28,838.93,1.33,27406.55,2.91,2.93,2.9,49.96,240.82,238.74,241.58,1.0,2097.8,-16.33,699.13,698.0,700.67,-5.33,-5.13,-5.8,699.13,698.0,700.67,1: Mpp,3106.59,3391.78
2017-01-16 09:00,88.63,5883.59,286.94,2.63,635.75,1672.97,2.64,1.71,641.55,1095.67,1.71,27407.22,3.73,3.76,3.74,49.97,241.16,238.61,241.41,1.0,2700.37,-10.4,900.5,896.9,902.97,-3.53,-2.73,-4.13,899.33,895.53,901.6,1: Mpp,3106.84,3392.03
2017-01-16 09:15,97.07,5883.84,286.51,2.86,649.12,1857.53,2.86,1.84,644.67,1189.97,1.84,27407.97,4.13,4.14,4.12,50.0,241.03,237.63,240.77,1.0,2963.1,-10.8,994.37,979.5,989.23,-4.33,-2.4,-4.07,995.17,980.5,990.1,1: Mpp,3107.09,3392.29
2017-01-16 09:30,175.33,5884.09,288.33,5.83,661.93,3854.13,5.83,3.74,667.96,2495.93,3.74,27409.51,8.52,8.63,8.56,49.99,243.42,237.51,241.12,1.0,6187.23,-3.53,2073.33,2049.83,2064.07,-2.27,-0.07,-1.2,2073.33,2050.6,2064.6,1: Mpp,3107.34,3392.54
2017-01-16 09:45,206.17,5884.33,291.39,6.74,664.58,4480.77,6.74,4.35,655.78,2850.3,4.36,27411.28,9.76,9.89,9.81,50.01,245.45,240.75,242.62,1.0,7154.5,-4.0,2395.87,2379.37,2379.27,-2.27,-0.73,-1.0,2395.87,2379.57,2379.6,1: Mpp,3107.59,3392.78
2017-01-16 10:00,246.3,5884.58,293.45,7.75,665.94,5156.5,7.75,5.03,660.52,3318.07,5.03,27413.36,11.42,11.51,11.43,50.03,244.6,237.07,241.58,1.0,8280.0,-4.87,2791.53,2728.27,2760.2,-3.53,0.07,-1.4,2791.87,2728.27,2760.4,1: Mpp,3107.84,3393.03
2017-01-16 10:15,287.8,5884.83,296.02,8.88,652.99,5799.5,8.88,5.76,654.26,3763.7,5.75,27415.68,12.89,13.05,12.94,49.98,243.54,237.59,240.66,1.0,9352.37,-3.47,3138.6,3101.23,3112.53,-2.33,-0.33,-0.8,3138.73,3102.23,3112.93,1: Mpp,3108.09,3393.28
2017-01-16 10:30,328.53,5885.08,296.79,9.79,653.17,6390.93,9.79,6.39,647.31,4132.67,6.39,27418.26,14.1,14.23,14.15,50.0,245.19,240.5,241.86,1.0,10298.03,-3.6,3455.6,3420.93,3421.5,-2.4,-0.53,-0.67,3455.6,3421.6,3422.17,1: Mpp,3108.34,3393.53
2017-01-16 10:45,364.77,5885.33,294.6,10.73,647.05,6940.23,10.73,6.97,645.93,4498.27,6.96,27421.02,15.19,15.32,15.26,50.02,247.36,243.75,243.03,1.0,11197.47,-4.2,3755.67,3734.73,3707.07,-2.2,-1.73,-0.27,3755.73,3735.07,3707.83,1: Mpp,3108.58,3393.78
2017-01-16 11:00,394.8,5885.58,295.17,11.39,649.59,7400.35,11.39,7.42,641.12,4757.81,7.42,27424.06,16.14,16.28,16.2,50.0,247.62,244.72,242.85,1.0,11913.19,-3.74,3998.06,3980.71,3934.42,-2.0,-1.87,0.13,3996.32,3984.52,3934.52,1: Mpp,3108.84,3394.04
2017-01-16 11:15,398.17,5885.83,298.2,11.48,646.35,7416.28,11.48,7.5,638.78,4788.45,7.5,27426.99,16.12,16.33,16.2,49.97,248.51,245.94,243.07,1.0,11957.97,-4.41,4005.38,4014.69,3937.9,-1.93,-2.48,0.0,4005.72,4014.97,3939.55,1: Mpp,3109.08,3394.28
2017-01-16 11:30,411.6,5886.07,297.94,11.86,644.61,7640.35,11.88,7.74,638.86,4945.87,7.74,27430.08,16.59,16.74,16.64,49.97,247.74,243.72,242.96,1.0,12230.55,-4.71,4109.39,4078.9,4042.26,-2.71,-1.81,-0.19,4110.48,4078.32,4043.68,1: Mpp,3109.34,3394.53
2017-01-16 11:45,441.19,5886.33,299.01,12.51,641.56,8028.23,12.51,8.16,636.06,5188.47,8.16,27433.31,17.54,17.75,17.65,49.96,246.65,244.03,243.39,1.0,12953.77,-3.67,4326.33,4330.77,4296.67,-1.33,-2.0,-0.33,4326.43,4329.03,4296.4,1: Mpp,3109.59,3394.78
2017-01-16 12:00,458.34,5886.57,300.86,12.95,637.89,8257.66,12.94,8.41,633.79,5331.31,8.42,27436.64,17.96,18.15,18.08,49.97,247.68,246.18,243.76,1.0,13322.14,-4.14,4447.34,4468.45,4406.34,-1.45,-2.62,-0.07,4447.34,4469.45,4407.38,1: Mpp,3109.84,3395.03
2017-01-16 12:15,463.87,5886.82,298.06,13.06,637.76,8325.58,13.05,8.51,631.5,5375.03,8.51,27440.0,18.19,18.34,18.28,49.92,247.4,244.41,242.7,1.0,13418.13,-3.81,4498.87,4482.26,4437.0,-2.06,-1.68,-0.06,4499.23,4482.9,4437.9,1: Mpp,3110.09,3395.28
2017-01-16 12:30,472.13,5887.06,299.7,13.18,638.8,8416.97,13.18,8.64,631.47,5452.73,8.64,27443.39,18.49,18.69,18.61,49.89,245.95,242.78,242.23,1.0,13592.8,-2.6,4547.9,4538.37,4506.53,-1.53,-0.93,-0.13,4548.43,4536.4,4507.37,1: Mpp,3110.34,3395.53
2017-01-16 12:45,452.1,5887.31,298.14,12.78,636.19,8129.23,12.78,8.31,629.85,5234.97,8.31,27446.69,17.74,17.92,17.84,49.98,247.44,244.32,243.19,1.0,13107.53,-3.73,4390.63,4378.73,4338.17,-2.2,-1.47,-0.07,4390.7,4378.53,4338.97,1: Mpp,3110.59,3395.79
2017-01-16 13:00,475.57,5887.56,295.43,13.21,640.54,8461.23,13.21,8.65,632.23,5469.23,8.65,27450.05,18.34,18.53,18.45,49.97,249.02,247.08,244.82,1.0,13664.27,-3.4,4568.13,4579.23,4516.9,-1.53,-1.87,0.0,4567.03,4578.7,4516.73,1: Mpp,3110.84,3396.03
2017-01-16 13:15,480.87,5887.81,297.11,13.25,636.74,8433.17,13.26,8.67,632.11,5477.38,8.67,27453.37,18.07,18.24,18.14,50.02,252.28,251.45,248.17,1.0,13644.28,-4.62,4557.59,4586.14,4500.55,-1.52,-3.03,-0.07,4559.86,4584.17,4503.03,1: Mpp,3111.08,3396.28
2017-01-16 13:30,453.73,5888.06,299.01,12.76,635.36,8103.77,12.75,8.34,629.47,5246.03,8.34,27456.69,17.43,17.57,17.49,49.98,251.37,250.06,247.75,1.0,13105.6,-4.33,4380.8,4392.7,4332.1,-1.8,-2.33,-0.2,4380.13,4392.97,4333.77,1: Mpp,3111.33,3396.53
2017-01-16 13:45,426.0,5888.31,295.81,12.05,640.0,7708.67,12.05,7.88,633.09,4984.1,7.87,27459.8,16.58,16.71,16.65,49.95,250.66,249.19,247.44,1.0,12438.17,-3.73,4155.5,4164.07,4118.6,-1.53,-2.13,-0.07,4155.7,4163.67,4120.3,1: Mpp,3111.58,3396.78
2017-01-16 14:00,401.93,5888.55,295.98,11.4,641.74,7319.0,11.41,7.45,634.92,4731.71,7.46,27462.85,15.75,15.91,15.83,49.98,249.9,249.01,247.25,1.0,11810.03,-4.13,3936.94,3958.84,3914.26,-1.16,-2.65,-0.32,3936.1,3961.32,3914.29,1: Mpp,3111.84,3397.04
2017-01-16 14:15,416.4,5888.8,297.54,11.71,642.58,7522.31,11.71,7.68,634.07,4869.48,7.68,27465.76,16.27,16.38,16.31,49.95,250.13,248.11,246.53,1.0,12154.17,-4.41,4069.9,4063.76,4020.52,-2.14,-2.21,-0.07,4069.9,4065.07,4022.1,1: Mpp,3112.08,3397.28
2017-01-16 14:30,387.93,5889.05,297.55,11.06,643.01,7110.37,11.07,7.25,623.57,4504.03,7.25,27468.67,15.28,15.47,15.39,49.92,248.2,246.47,245.24,1.0,11376.87,-3.87,3791.53,3812.47,3772.87,-1.2,-2.33,-0.33,3792.73,3811.2,3773.87,1: Mpp,3112.33,3397.53
2017-01-16 14:45,361.43,5889.3,296.17,10.34,642.17,6641.4,10.34,6.72,637.95,4286.03,6.72,27471.35,14.46,14.58,14.51,49.91,248.2,245.03,244.47,1.0,10708.9,-4.27,3588.27,3572.97,3547.67,-2.07,-1.87,-0.33,3588.47,3573.3,3548.73,1: Mpp,3112.58,3397.78
2017-01-16 15:00,326.63,5889.55,296.2,9.47,643.73,6093.23,9.47,6.15,641.33,3942.77,6.15,27473.83,13.35,13.5,13.39,49.91,247.49,242.38,243.23,1.0,9831.3,-4.47,3304.53,3270.7,3256.07,-3.0,-1.2,-0.27,3304.53,3271.03,3256.73,1: Mpp,3112.83,3398.03
2017-01-16 15:15,294.03,5889.79,296.04,8.64,637.44,5503.47,8.64,5.6,641.21,3590.47,5.6,27476.08,12.07,12.2,12.13,49.96,247.37,242.17,245.32,1.0,8911.57,-4.53,2984.4,2953.8,2973.37,-2.13,-0.73,-1.6,2984.8,2953.37,2973.77,1: Mpp,3113.09,3398.29
2017-01-16 15:30,265.29,5890.05,295.41,7.81,645.32,5034.47,7.8,5.08,643.29,3268.2,5.08,27478.09,11.04,11.12,11.1,49.87,246.7,243.14,246.21,1.0,8159.73,-5.27,2723.63,2702.93,2733.17,-1.8,-0.67,-2.8,2723.17,2704.27,2732.97,1: Mpp,3113.33,3398.53
2017-01-16 15:45,221.41,5890.29,294.2,6.65,649.7,4320.87,6.65,4.35,643.64,2795.7,4.35,27479.86,9.44,9.49,9.51,49.88,246.45,244.35,246.89,1.0,6991.83,-6.4,2327.47,2318.1,2346.27,-1.73,-1.2,-3.47,2327.27,2318.7,2346.13,1: Mpp,3113.59,3398.79
2017-01-16 16:00,186.63,5890.54,292.64,5.69,647.92,3688.21,5.69,3.7,645.44,2385.28,3.7,27481.32,8.06,8.09,8.1,49.95,246.84,244.91,247.5,1.0,5974.59,-6.97,1987.83,1981.66,2005.1,-1.79,-1.17,-4.0,1987.9,1981.34,2005.03,1: Mpp,3113.83,3399.03
2017-01-16 16:15,136.06,5890.79,291.42,4.26,639.33,2723.81,4.25,2.76,642.48,1777.35,2.77,27482.44,6.01,6.04,6.03,49.98,243.68,241.87,244.54,1.0,4403.87,-9.81,1466.03,1461.55,1476.29,-3.23,-2.26,-4.32,1466.16,1461.42,1476.42,1: Mpp,3114.08,3399.28
2017-01-16 16:30,111.66,5891.03,289.88,3.57,642.53,2289.9,3.57,2.32,643.56,1489.97,2.32,27483.36,5.12,5.15,5.13,49.92,241.37,239.47,242.24,1.0,3709.07,-11.53,1235.0,1231.3,1242.77,-3.53,-2.93,-5.07,1235.0,1231.3,1242.77,1: Mpp,3114.33,3399.53
2017-01-16 16:45,87.97,5891.29,289.03,2.76,641.08,1771.86,2.76,1.81,637.57,1152.48,1.81,27484.07,3.99,4.01,3.99,49.96,240.93,239.14,241.94,1.0,2882.79,-15.93,960.41,957.66,964.72,-5.17,-4.69,-6.07,960.55,957.72,964.86,1: Mpp,3114.58,3399.78
2017-01-16 17:00,55.23,5891.54,287.59,1.77,624.63,1102.87,1.77,1.14,625.73,715.63,1.14,27484.53,2.52,2.52,2.5,49.93,240.42,238.75,241.61,1.0,1808.97,-28.87,605.03,600.63,603.3,-10.2,-8.8,-9.87,605.1,600.63,603.3,1: Mpp,3114.83,3400.03
2017-01-16 17:15,34.2,5891.78,286.38,1.09,610.72,666.81,1.09,0.7,604.29,424.23,0.7,27484.81,1.52,1.51,1.49,50.0,242.47,240.76,243.82,1.0,1091.39,-47.42,366.61,362.9,361.87,-17.68,-15.16,-14.58,366.61,362.9,361.87,1: Mpp,3115.09,3400.29
2017-01-16 17:30,16.58,5892.03,285.27,0.56,577.71,326.1,0.56,0.36,573.62,204.74,0.36,27484.94,0.72,0.72,0.7,49.95,242.18,240.54,243.59,0.99,516.65,-70.84,174.42,172.29,169.94,-25.94,-23.74,-21.16,172.97,171.29,168.97,1: Mpp,3115.34,3400.54
2017-01-16 17:45,3.73,5892.28,284.4,0.2,525.43,105.37,0.2,0.11,541.05,60.13,0.11,27484.97,0.2,0.19,0.19,49.96,242.14,240.53,243.49,0.72,138.93,-67.47,48.8,45.27,44.87,-25.8,-21.2,-20.47,39.33,38.53,38.4,7: Warten,3115.59,3400.78
2017-01-16 18:00,0.0,5892.52,283.77,0.0,525.95,0.0,0.0,0.0,525.93,0.0,0.0,27484.97,0.0,0.0,0.0,49.96,241.46,239.79,242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3115.59,3400.99
2017-01-26 07:15,0.07,6110.38,287.92,0.37,563.24,201.78,0.37,0.24,556.72,128.67,0.24,28204.85,0.51,0.52,0.5,50.09,237.55,237.9,237.11,0.8,360.83,-87.44,120.0,122.83,118.0,-28.89,-32.0,-26.56,116.56,118.39,115.11,1: Mpp,3205.56,3495.6
2017-01-26 07:30,6.41,6110.62,288.4,0.75,586.32,437.7,0.75,0.48,580.61,280.3,0.49,28205.04,1.04,1.08,1.04,49.96,237.03,237.21,236.23,0.99,749.9,-86.13,248.0,257.03,244.87,-27.13,-34.47,-24.53,245.87,254.0,243.27,1: Mpp,3205.81,3495.85
2017-01-26 07:45,16.53,6110.87,288.91,1.04,597.89,620.4,1.04,0.67,592.39,396.97,0.68,28205.3,1.44,1.47,1.42,49.99,237.5,237.27,236.68,1.0,1026.93,-52.8,341.87,348.67,336.4,-17.33,-21.47,-14.0,342.13,348.6,336.47,1: Mpp,3206.06,3496.1
2017-01-26 08:00,25.0,6110.64,289.31,1.11,612.54,673.96,1.12,0.72,607.48,430.64,0.72,28205.56,1.51,1.52,1.5,48.21,236.27,235.87,237.6,0.93,1110.93,-45.57,370.96,370.54,369.43,-15.64,-15.43,-14.43,371.18,370.68,369.71,1: Mpp,3206.29,3496.35
2017-01-26 08:15,24.13,6110.89,289.76,1.1,593.85,657.5,1.1,0.71,590.04,420.73,0.71,28205.84,1.46,1.45,1.43,49.95,250.17,249.22,252.16,1.0,1086.8,-64.4,365.4,361.8,359.6,-23.93,-21.13,-19.33,364.47,361.33,359.03,1: Mpp,3206.54,3496.6
2017-01-26 08:30,13.48,6111.14,289.38,0.51,557.0,280.5,0.51,0.32,555.36,178.43,0.32,28205.95,0.63,0.62,0.6,50.0,249.32,248.14,251.29,0.98,458.03,-103.13,156.27,152.1,149.67,-38.73,-33.8,-30.6,152.03,148.87,147.13,1: Mpp,3206.79,3496.85
2017-01-26 08:45,21.1,6111.38,289.2,0.66,571.84,377.48,0.66,0.43,566.45,242.07,0.43,28206.1,0.86,0.85,0.82,50.0,248.93,247.59,250.75,0.99,626.83,-90.76,213.07,208.62,205.14,-34.28,-29.93,-26.48,210.62,207.21,204.21,1: Mpp,3207.04,3497.1
2017-01-26 09:00,28.79,6111.63,289.32,0.84,584.03,489.1,0.84,0.55,580.75,315.31,0.55,28206.31,1.1,1.09,1.07,50.0,248.91,247.78,250.75,1.0,810.03,-73.38,273.48,269.62,266.93,-27.03,-24.41,-21.93,273.07,269.62,267.07,1: Mpp,3207.29,3497.35
2017-01-26 09:15,17.84,6111.88,289.32,0.55,562.59,307.2,0.55,0.35,559.91,196.83,0.35,28206.43,0.7,0.68,0.67,50.0,248.72,247.52,250.7,0.98,506.93,-102.53,172.73,167.93,166.27,-38.33,-32.87,-31.27,168.73,165.13,164.0,1: Mpp,3207.54,3497.6
2017-01-26 09:30,19.55,6112.13,289.21,0.57,562.75,321.47,0.57,0.37,557.93,206.17,0.37,28206.56,0.72,0.71,0.69,49.98,249.45,248.26,251.45,0.98,530.17,-98.47,180.27,175.97,173.93,-36.67,-32.07,-29.73,176.67,173.37,171.67,1: Mpp,3207.79,3497.85
2017-01-26 09:45,18.23,6112.38,289.3,0.53,559.35,293.93,0.53,0.34,555.07,188.23,0.34,28206.68,0.65,0.68,0.67,50.01,250.91,249.9,252.11,0.95,500.8,-125.0,163.47,169.63,167.7,-37.8,-44.67,-42.53,158.03,159.9,158.63,1: Mpp,3208.04,3498.1
2017-01-26 10:00,11.45,6112.63,289.27,0.3,559.25,160.43,0.3,0.19,553.25,101.89,0.19,28206.75,0.34,0.49,0.53,50.03,252.43,252.67,251.81,0.65,341.25,-198.93,84.21,123.57,133.46,-32.5,-78.29,-88.07,77.57,94.07,98.0,7: Warten,3208.25,3498.35
2017-01-26 10:15,8.14,6112.87,289.11,0.18,543.3,95.37,0.18,0.12,538.17,59.83,0.12,28206.78,0.19,0.29,0.3,48.31,245.52,245.48,244.85,0.37,198.3,-116.27,47.6,74.2,76.5,-17.67,-48.0,-50.6,41.67,50.27,51.6,7: Warten,3208.39,3498.6
2017-01-26 10:30,14.9,6113.13,289.09,0.26,572.41,148.03,0.26,0.17,568.53,94.52,0.17,28206.84,0.31,0.4,0.42,48.26,245.01,245.16,244.87,0.41,284.34,-97.03,77.38,100.72,106.24,-13.31,-39.17,-43.52,75.79,85.79,88.83,1: Mpp,3208.51,3498.84
2017-01-26 10:45,32.83,6113.16,289.47,0.1,652.03,54.81,0.1,0.06,651.04,34.89,0.06,28206.87,0.12,0.15,0.15,42.6,216.65,214.5,216.91,0.14,105.93,-29.48,30.74,37.11,38.07,-5.48,-11.48,-12.52,29.7,34.44,35.48,6: Stoerung,3208.55,3499.09
2017-01-26 11:00,23.6,6113.41,289.79,0.0,681.7,0.0,0.0,0.0,681.09,0.0,0.0,28206.87,0.0,0.0,0.0,50.04,254.72,252.78,255.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3499.34
2017-01-26 11:15,6.13,6113.61,289.24,0.0,621.87,0.0,0.0,0.0,621.95,0.0,0.0,28206.87,0.0,0.0,0.0,44.22,224.57,223.28,224.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3499.58
2017-01-26 11:30,,,,0.0,603.29,0.0,0.0,0.0,603.4,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3208.55,3499.81
2017-01-26 11:45,,,,0.0,688.37,0.0,0.0,0.0,687.71,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3500.02
2017-01-26 12:00,,,,0.0,705.88,0.0,0.0,0.0,705.2,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3500.23
2017-01-26 12:15,,,,0.0,663.23,0.0,0.0,0.0,663.29,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3500.43
2017-01-26 12:30,,,,0.0,683.9,0.0,0.0,0.0,683.6,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3500.65
2017-01-26 12:45,,,,0.0,675.21,0.0,0.0,0.0,675.17,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3500.85
2017-01-26 13:00,,,,0.0,701.47,0.0,0.0,0.0,700.99,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3501.06
2017-01-26 13:15,,,,0.0,643.77,0.0,0.0,0.0,643.6,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3501.27
2017-01-26 13:30,,,,0.0,516.58,0.0,0.0,0.0,516.87,0.0,0.0,28206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3208.55,3501.48
